#x      #y      #z      #c      #comment Prime
20      69      0       0       #
20      70      20      0       #
20      71      10      0       #P
20      72      0       0       #
20      73      20      0       #
20      74      10      0       #
20      75      0       0       #
20      76      20      0       #
20      77      10      0       #
20      78      0       0       #
20      79      20      0       #P
20      80      10      0       #
20      81      0       0       #
20      82      20      0       #
20      83      10      0       #P
20      84      0       0       #
20      85      20      0       #
20      86      10      0       #
20      87      0       0       #
20      88      20      0       #
20      89      10      0       #P
#x      #y      #z      #c      #comment Prime
21      00      00      0       #
21      01      21      0       #P
21      02      12      0       #P
21      03      03      0       #P
21      04      24      0       #
21      05      15      0       #P
21      06      06      0       #
21      07      27      0       #P
21      08      18      0       #
21      09      09      0       #
21      10      0       0       #
21      11      21      0       #P
21      12      12      0       #
21      13      03      0       #P
21      14      24      0       #
21      15      15      0       #
21      16      06      0       #
21      17      27      0       #P
21      18      18      0       #
21      19      09      0       #P
21      20      0       0       #
21      21      21      0       #
21      22      12      0       #
21      23      03      0       #P
21      24      24      0       #
21      25      15      0       #
21      26      06      0       #
21      27      27      0       #P
21      28      18      0       #
21      29      09      0       #P
#x      #y      #z      #c      #comment Prime
21      30      00      0       0
21      31      21      0       #P
21      32      12      0       #
21      33      03      0       #
21      34      24      0       #
21      35      15      0       #
21      36      06      0       #
21      37      27      0       #P
21      38      18      0       #
21      39      09      0       #
21      40      0       0       #
21      41      21      0       #P
21      42      12      0       #
21      43      03      0       #P
21      44      24      0       #
21      45      15      0       #
21      46      06      0       #
21      47      27      0       #P
21      48      18      0       #
21      49      09      0       #
21      50      0       0       #
21      51      21      0       #
21      52      12      0       #
21      53      03      0       #P
21      54      24      0       #
21      55      15      0       #
21      56      06      0       #
21      57      27      0       #
21      58      18      0       #
21      59      09      0       #P
#x      #y      #z      #c      #comment Prime
21      60      0       0       #
21      61      21      0       #P
21      62      12      0       #
21      63      03      0       #
21      64      24      0       #
21      65      15      0       #
21      66      06      0       #
21      67      27      0       #P
21      68      18      0       #
21      69      09      0       #
21      70      0       0       #
21      71      21      0       #P
21      72      12      0       #
21      73      03      0       #
21      74      24      0       #
21      75      15      0       #
21      76      06      0       #
21      77      27      0       #
21      78      18      0       #
21      79      09      0       #P
21      80      0       0       #
21      81      21      0       #
21      82      12      0       #
21      83      03      0       #P
21      84      24      0       #
21      85      15      0       #
21      86      06      0       #
21      87      27      0       #
21      88      18      0       #
21      89      09      0       #P
#x      #y      #z      #c      #comment Prime
22      00      00      0       #
22      01      22      0       #P
22      02      14      0       #P
22      03      06      0       #P
22      04      28      0       #
22      05      20      0       #P
22      06      12      0       #
22      07      04      0       #P
22      08      26      0       #
22      09      18      0       #
22      10      10      0       #
22      11      02      0       #P
22      12      24      0       #
22      13      16      0       #P
22      14      08      0       #
22      15      0       0       #
22      16      22      0       #
22      17      14      0       #P
22      18      06      0       #
22      19      28      0       #P
22      20      20      0       #
22      21      12      0       #
22      22      04      0       #
22      23      26      0       #P
22      24      18      0       #
22      25      10      0       #
22      26      02      0       #
22      27      24      0       #P
22      28      16      0       #
22      29      08      0       #P
#x      #y      #z      #c      #comment Prime
22      30      00      0       0
22      31      22      0       #P
22      32      14      0       #
22      33      06      0       #
22      34      28      0       #
22      35      20      0       #
22      36      12      0       #
22      37      04      0       #P
22      38      26      0       #
22      39      18      0       #
22      40      10      0       #
22      41      02      0       #P
22      42      24      0       #
22      43      16      0       #P
22      44      08      0       #
22      45      0       0       #
22      46      22      0       #
22      47      14      0       #P
22      48      06      0       #
22      49      28      0       #
22      50      20      0       #
22      51      12      0       #
22      52      04      0       #
22      53      26      0       #P
22      54      18      0       #
22      55      10      0       #
22      56      02      0       #
22      57      24      0       #
22      58      16      0       #
22      59      08      0       #P
#x      #y      #z      #c      #comment Prime
22      60      0       0       #
22      61      22      0       #P
22      62      14      0       #
22      63      06      0       #
22      64      28      0       #
22      65      20      0       #
22      66      12      0       #
22      67      04      0       #P
22      68      26      0       #
22      69      18      0       #
22      70      10      0       #
22      71      02      0       #P
22      72      24      0       #
22      73      16      0       #
22      74      08      0       #
22      75      0       0       #
22      76      22      0       #
22      77      14      0       #
22      78      06      0       #
22      79      28      0       #P
22      80      20      0       #
22      81      12      0       #
22      82      04      0       #
22      83      26      0       #P
22      84      18      0       #
22      85      10      0       #
22      86      02      0       #
22      87      24      0       #
22      88      16      0       #
22      89      08      0       #P
#x      #y      #z      #c      #comment Prime
24      00      00      0       #
24      01      24      0       #P
24      02      18      0       #P
24      03      12      0       #P
24      04      06      0       #
24      05      00      0       #P
24      06      24      0       #
24      07      18      0       #P
24      08      12      0       #
24      09      06      0       #
24      10      0       0       #
24      11      24      0       #P
24      12      18      0       #
24      13      12      0       #P
24      14      06      0       #
24      15      0       0       #
24      16      24      0       #
24      17      18      0       #P
24      18      12      0       #
24      19      06      0       #P
24      20      0       0       #
24      21      24      0       #
24      22      18      0       #
24      23      12      0       #P
24      24      06      0       #
24      25      0       0       #
24      26      24      0       #
24      27      18      0       #P
24      28      12      0       #
24      29      06      0       #P
#x      #y      #z      #c      #comment Prime
24      30      00      0       0
24      31      24      0       #P
24      32      18      0       #
24      33      12      0       #
24      34      06      0       #
24      35      0       0       #
24      36      24      0       #
24      37      18      0       #P
24      38      12      0       #
24      39      06      0       #
24      40      0       0       #
24      41      24      0       #P
24      42      18      0       #
24      43      12      0       #P
24      44      06      0       #
24      45      0       0       #
24      46      24      0       #
24      47      18      0       #P
24      48      12      0       #
24      49      06      0       #
24      50      0       0       #
24      51      24      0       #
24      52      18      0       #
24      53      12      0       #P
24      54      06      0       #
24      55      0       0       #
24      56      24      0       #
24      57      18      0       #
24      58      12      0       #
24      59      06      0       #P
#x      #y      #z      #c      #comment Prime
24      60      0       0       #
24      61      24      0       #P
24      62      18      0       #
24      63      12      0       #
24      64      06      0       #
24      65      0       0       #
24      66      24      0       #
24      67      18      0       #P
24      68      12      0       #
24      69      06      0       #
24      70      0       0       #
24      71      24      0       #P
24      72      18      0       #
24      73      12      0       #
24      74      06      0       #
24      75      0       0       #
24      76      24      0       #
24      77      18      0       #
24      78      12      0       #
24      79      06      0       #P
24      80      0       0       #
24      81      24      0       #
24      82      18      0       #
24      83      12      0       #P
24      84      06      0       #
24      85      0       0       #
24      86      24      0       #
24      87      18      0       #
24      88      12      0       #
24      89      06      0       #P
#x      #y      #z      #c      #comment Prime
25      00      00      0       #
25      01      25      0       #P
25      02      20      0       #P
25      03      15      0       #P
25      04      10      0       #
25      05      05      0       #P
25      06      0       0       #
25      07      25      0       #P
25      08      20      0       #
25      09      15      0       #
25      10      10      0       #
25      11      05      0       #P
25      12      0       0       #
25      13      25      0       #P
25      14      20      0       #
25      15      15      0       #
25      16      10      0       #
25      17      05      0       #P
25      18      0       0       #
25      19      25      0       #P
25      20      20      0       #
25      21      15      0       #
25      22      10      0       #
25      23      05      0       #P
25      24      0       0       #
25      25      25      0       #
25      26      20      0       #
25      27      15      0       #P
25      28      10      0       #
25      29      05      0       #P
#x      #y      #z      #c      #comment Prime
25      30      00      0       0
25      31      25      0       #P
25      32      20      0       #
25      33      15      0       #
25      34      10      0       #
25      35      05      0       #
25      36      0       0       #
25      37      25      0       #P
25      38      20      0       #
25      39      15      0       #
25      40      10      0       #
25      41      05      0       #P
25      42      0       0       #
25      43      25      0       #P
25      44      20      0       #
25      45      15      0       #
25      46      10      0       #
25      47      05      0       #P
25      48      0       0       #
25      49      25      0       #
25      50      20      0       #
25      51      15      0       #
25      52      10      0       #
25      53      05      0       #P
25      54      0       0       #
25      55      25      0       #
25      56      20      0       #
25      57      15      0       #
25      58      10      0       #
25      59      05      0       #P
#x      #y      #z      #c      #comment Prime
25      60      0       0       #
25      61      25      0       #P
25      62      20      0       #
25      63      15      0       #
25      64      10      0       #
25      65      05      0       #
25      66      0       0       #
25      67      25      0       #P
25      68      20      0       #
25      69      15      0       #
25      70      10      0       #
25      71      05      0       #P
25      72      0       0       #
25      73      25      0       #
25      74      20      0       #
25      75      15      0       #
25      76      10      0       #
25      77      05      0       #
25      78      0       0       #
25      79      25      0       #P
25      80      20      0       #
25      81      15      0       #
25      82      10      0       #
25      83      05      0       #P
25      84      0       0       #
25      85      25      0       #
25      86      20      0       #
25      87      15      0       #
25      88      10      0       #
25      89      05      0       #P
#x      #y      #z      #c      #comment Prime
26      00      00      0       #
26      01      26      0       #P
26      02      22      0       #P
26      03      18      0       #P
26      04      14      0       #
26      05      10      0       #P
26      06      06      0       #
26      07      02      0       #P
26      08      28      0       #
26      09      24      0       #
26      10      20      0       #
26      11      16      0       #P
26      12      12      0       #
26      13      08      0       #P
26      14      04      0       #
26      15      0       0       #
26      16      26      0       #
26      17      22      0       #P
26      18      18      0       #
26      19      14      0       #P
26      20      10      0       #
26      21      06      0       #
26      22      02      0       #
26      23      28      0       #P
26      24      24      0       #
26      25      20      0       #
26      26      16      0       #
26      27      12      0       #P
26      28      08      0       #
26      29      04      0       #P
#x      #y      #z      #c      #comment Prime
26      30      00      0       0
26      31      26      0       #P
26      32      22      0       #
26      33      18      0       #
26      34      14      0       #
26      35      10      0       #
26      36      06      0       #
26      37      02      0       #P
26      38      28      0       #
26      39      24      0       #
26      40      20      0       #
26      41      16      0       #P
26      42      12      0       #
26      43      08      0       #P
26      44      04      0       #
26      45      0       0       #
26      46      26      0       #
26      47      22      0       #P
26      48      18      0       #
26      49      14      0       #
26      50      10      0       #
26      51      06      0       #
26      52      02      0       #
26      53      28      0       #P
26      54      24      0       #
26      55      20      0       #
26      56      16      0       #
26      57      12      0       #
26      58      08      0       #
26      59      04      0       #P
#x      #y      #z      #c      #comment Prime
26      60      0       0       #
26      61      26      0       #P
26      62      22      0       #
26      63      18      0       #
26      64      14      0       #
26      65      10      0       #
26      66      06      0       #
26      67      02      0       #P
26      68      28      0       #
26      69      24      0       #
26      70      20      0       #
26      71      16      0       #P
26      72      12      0       #
26      73      08      0       #
26      74      04      0       #
26      75      0       0       #
26      76      26      0       #
26      77      22      0       #
26      78      18      0       #
26      79      14      0       #P
26      80      10      0       #
26      81      06      0       #
26      82      02      0       #
26      83      28      0       #P
26      84      24      0       #
26      85      20      0       #
26      86      16      0       #
26      87      12      0       #
26      88      08      0       #
26      89      04      0       #P
#x      #y      #z      #c      #comment Prime
27      00      00      0       #
27      01      27      0       #P
27      02      24      0       #P
27      03      21      0       #P
27      04      18      0       #
27      05      15      0       #P
27      06      12      0       #
27      07      09      0       #P
27      08      06      0       #
27      09      03      0       #
27      10      0       0       #
27      11      27      0       #P
27      12      24      0       #
27      13      21      0       #P
27      14      18      0       #
27      15      15      0       #
27      16      12      0       #
27      17      09      0       #P
27      18      06      0       #
27      19      03      0       #P
27      20      0       0       #
27      21      27      0       #
27      22      24      0       #
27      23      21      0       #P
27      24      18      0       #
27      25      15      0       #
27      26      12      0       #
27      27      09      0       #P
27      28      06      0       #
27      29      03      0       #P
#x      #y      #z      #c      #comment Prime
27      30      00      0       0
27      31      27      0       #P
27      32      24      0       #
27      33      21      0       #
27      34      18      0       #
27      35      15      0       #
27      36      12      0       #
27      37      09      0       #P
27      38      06      0       #
27      39      03      0       #
27      40      0       0       #
27      41      27      0       #P
27      42      24      0       #
27      43      21      0       #P
27      44      18      0       #
27      45      15      0       #
27      46      12      0       #
27      47      09      0       #P
27      48      06      0       #
27      49      03      0       #
27      50      0       0       #
27      51      27      0       #
27      52      24      0       #
27      53      21      0       #P
27      54      18      0       #
27      55      15      0       #
27      56      12      0       #
27      57      09      0       #
27      58      06      0       #
27      59      03      0       #P
#x      #y      #z      #c      #comment Prime
27      60      0       0       #
27      61      27      0       #P
27      62      24      0       #
27      63      21      0       #
27      64      18      0       #
27      65      15      0       #
27      66      12      0       #
27      67      09      0       #P
27      68      06      0       #
27      69      03      0       #
27      70      0       0       #
27      71      27      0       #P
27      72      24      0       #
27      73      21      0       #
27      74      18      0       #
27      75      15      0       #
27      76      12      0       #
27      77      09      0       #
27      78      06      0       #
27      79      03      0       #P
27      80      0       0       #
27      81      27      0       #
27      82      24      0       #
27      83      21      0       #P
27      84      18      0       #
27      85      15      0       #
27      86      12      0       #
27      87      09      0       #
27      88      06      0       #
27      89      03      0       #P
#x      #y      #z      #c      #comment Prime
28      00      00      0       #
28      01      28      0       #P
28      02      26      0       #P
28      03      24      0       #P
28      04      22      0       #
28      05      20      0       #P
28      06      18      0       #
28      07      16      0       #P
28      08      14      0       #
28      09      12      0       #
28      10      10      0       #
28      11      08      0       #P
28      12      06      0       #
28      13      04      0       #P
28      14      02      0       #
28      15      0       0       #
28      16      28      0       #
28      17      26      0       #P
28      18      24      0       #
28      19      22      0       #P
28      20      20      0       #
28      21      18      0       #
28      22      16      0       #
28      23      14      0       #P
28      24      12      0       #
28      25      10      0       #
28      26      08      0       #
28      27      06      0       #P
28      28      04      0       #
28      29      02      0       #P
#x      #y      #z      #c      #comment Prime
28      30      00      0       0
28      31      28      0       #P
28      32      26      0       #
28      33      24      0       #
28      34      22      0       #
28      35      20      0       #
28      36      18      0       #
28      37      16      0       #P
28      38      14      0       #
28      39      12      0       #
28      40      10      0       #
28      41      08      0       #P
28      42      06      0       #
28      43      04      0       #P
28      44      02      0       #
28      45      0       0       #
28      46      28      0       #
28      47      26      0       #P
28      48      24      0       #
28      49      22      0       #
28      50      20      0       #
28      51      18      0       #
28      52      16      0       #
28      53      14      0       #P
28      54      12      0       #
28      55      10      0       #
28      56      08      0       #
28      57      06      0       #
28      58      04      0       #
28      59      02      0       #P
#x      #y      #z      #c      #comment Prime
28      60      0       0       #
28      61      28      0       #P
28      62      26      0       #
28      63      24      0       #
28      64      22      0       #
28      65      20      0       #
28      66      18      0       #
28      67      16      0       #P
28      68      14      0       #
28      69      12      0       #
28      70      10      0       #
28      71      08      0       #P
28      72      06      0       #
28      73      04      0       #
28      74      02      0       #
28      75      0       0       #
28      76      28      0       #
28      77      26      0       #
28      78      24      0       #
28      79      22      0       #P
28      80      20      0       #
28      81      18      0       #
28      82      16      0       #
28      83      14      0       #P
28      84      12      0       #
28      85      10      0       #
28      86      08      0       #
28      87      06      0       #
28      88      04      0       #
28      89      02      0       #P
#x      #y      #z      #c      #comment Prime
30      00      00      0       #
30      01      0       0       #P
30      02      00      0       #P
30      03      00      0       #P
30      04      00      0       #
30      05      00      0       #P
30      06      0       0       #
30      07      0       0       #P
30      08      0       0       #
30      09      0       0       #
30      10      0       0       #
30      11      0       0       #P
30      12      0       0       #
30      13      0       0       #P
30      14      0       0       #
30      15      0       0       #
30      16      0       0       #
30      17      0       0       #P
30      18      0       0       #
30      19      0       0       #P
30      20      0       0       #
30      21      0       0       #
30      22      0       0       #
30      23      0       0       #P
30      24      0       0       #
30      25      0       0       #
30      26      0       0       #
30      27      0       0       #P
30      28      0       0       #
30      29      0       0       #P
#x      #y      #z      #c      #comment Prime
30      30      00      0       0
30      31      0       0       #P
30      32      0       0       #
30      33      0       0       #
30      34      0       0       #
30      35      0       0       #
30      36      0       0       #
30      37      0       0       #P
30      38      0       0       #
30      39      0       0       #
30      40      0       0       #
30      41      0       0       #P
30      42      0       0       #
30      43      0       0       #P
30      44      0       0       #
30      45      0       0       #
30      46      0       0       #
30      47      0       0       #P
30      48      0       0       #
30      49      0       0       #
30      50      0       0       #
30      51      0       0       #
30      52      0       0       #
30      53      0       0       #P
30      54      0       0       #
30      55      0       0       #
30      56      0       0       #
30      57      0       0       #
30      58      0       0       #
30      59      0       0       #P
#x      #y      #z      #c      #comment Prime
30      60      0       0       #
30      61      0       0       #P
30      62      0       0       #
30      63      0       0       #
30      64      0       0       #
30      65      0       0       #
30      66      0       0       #
30      67      0       0       #P
30      68      0       0       #
30      69      0       0       #
30      70      0       0       #
30      71      0       0       #P
30      72      0       0       #
30      73      0       0       #
30      74      0       0       #
30      75      0       0       #
30      76      0       0       #
30      77      0       0       #
30      78      0       0       #
30      79      0       0       #P
30      80      0       0       #
30      81      0       0       #
30      82      0       0       #
30      83      0       0       #P
30      84      0       0       #
30      85      0       0       #
30      86      0       0       #
30      87      0       0       #
30      88      0       0       #
30      89      0       0       #P
