#x      #y      #z      #c      #comment Prime
07      01      07      2       #P
07      07      19      2       #P
07      11      17      2       #P
07      13      01      2       #P
07      17      29      2       #P
07      19      13      2       #P
07      23      11      2       #P
07      29      23      2       #P
