x,y,z,prime,pcolor
073,06,2.23333333333333, ,gray91
073,07,2.2, ,gray91
073,08,2.16666666666667, ,gray91
073,09,2.13333333333333, ,gray91
073,10,2.1, ,gray91
073,11,2.06666666666667, ,gray91
073,12,2.03333333333333, ,gray91
073,13,2,P,GOLD
073,14,1.96666666666667, ,gray91
073,15,1.93333333333333, ,gray91
073,16,1.9, ,gray91
073,17,1.86666666666667, ,gray91
073,18,1.83333333333333, ,gray91
073,19,1.8, ,gray91
073,20,1.76666666666667, ,gray91
073,21,1.73333333333333, ,gray91
073,22,1.7, ,gray91
073,23,1.66666666666667, ,gray91
073,24,1.63333333333333, ,gray91
073,25,1.6, ,gray91
073,26,1.56666666666667, ,gray91
073,27,1.53333333333333, ,gray91
073,28,1.5, ,gray91
073,29,1.46666666666667, ,gray91
074,00,2.46666666666667, ,gray91
074,01,2.43333333333333, ,gray91
074,02,2.4, ,gray91
074,03,2.36666666666667, ,gray91
074,04,2.33333333333333, ,gray91
074,05,2.3, ,gray91
074,06,2.26666666666667, ,gray91
074,07,2.23333333333333, ,gray91
074,08,2.2, ,gray91
074,09,2.16666666666667, ,gray91
074,10,2.13333333333333, ,gray91
074,11,2.1, ,gray91
074,12,2.06666666666667, ,gray91
074,13,2.03333333333333, ,gray91
074,14,2, ,gray91
074,15,1.96666666666667, ,gray91
074,16,1.93333333333333, ,gray91
074,17,1.9, ,gray91
074,18,1.86666666666667, ,gray91
074,19,1.83333333333333, ,gray91
074,20,1.8, ,gray91
074,21,1.76666666666667, ,gray91
074,22,1.73333333333333, ,gray91
074,23,1.7, ,gray91
074,24,1.66666666666667, ,gray91
074,25,1.63333333333333, ,gray91
074,26,1.6, ,gray91
074,27,1.56666666666667, ,gray91
074,28,1.53333333333333, ,gray91
074,29,1.5, ,gray91
075,00,2.5, ,gray91
075,01,2.46666666666667, ,gray91
075,02,2.43333333333333, ,gray91
075,03,2.4, ,gray91
075,04,2.36666666666667, ,gray91
075,05,2.33333333333333, ,gray91
075,06,2.3, ,gray91
075,07,2.26666666666667, ,gray91
075,08,2.23333333333333, ,gray91
075,09,2.2, ,gray91
075,10,2.16666666666667, ,gray91
075,11,2.13333333333333, ,gray91
075,12,2.1, ,gray91
075,13,2.06666666666667, ,gray91
075,14,2.03333333333333, ,gray91
075,15,2, ,gray91
075,16,1.96666666666667, ,gray91
075,17,1.93333333333333, ,gray91
075,18,1.9, ,gray91
075,19,1.86666666666667, ,gray91
075,20,1.83333333333333, ,gray91
075,21,1.8, ,gray91
075,22,1.76666666666667, ,gray91
075,23,1.73333333333333, ,gray91
075,24,1.7, ,gray91
075,25,1.66666666666667, ,gray91
075,26,1.63333333333333, ,gray91
075,27,1.6, ,gray91
075,28,1.56666666666667, ,gray91
075,29,1.53333333333333, ,gray91
076,00,2.53333333333333, ,gray91
076,01,2.5, ,gray91
076,02,2.46666666666667, ,gray91
076,03,2.43333333333333, ,gray91
076,04,2.4, ,gray91
076,05,2.36666666666667, ,gray91
076,06,2.33333333333333, ,gray91
076,07,2.3, ,gray91
076,08,2.26666666666667, ,gray91
076,09,2.23333333333333, ,gray91
076,10,2.2, ,gray91
076,11,2.16666666666667, ,gray91
076,12,2.13333333333333, ,gray91
076,13,2.1, ,gray91
076,14,2.06666666666667, ,gray91
076,15,2.03333333333333, ,gray91
076,16,2, ,gray91
076,17,1.96666666666667, ,gray91
076,18,1.93333333333333, ,gray91
076,19,1.9, ,gray91
076,20,1.86666666666667, ,gray91
076,21,1.83333333333333, ,gray91
076,22,1.8, ,gray91
076,23,1.76666666666667, ,gray91
076,24,1.73333333333333, ,gray91
076,25,1.7, ,gray91
076,26,1.66666666666667, ,gray91
076,27,1.63333333333333, ,gray91
076,28,1.6, ,gray91
076,29,1.56666666666667, ,gray91
077,00,2.56666666666667, ,gray91
077,01,2.53333333333333, ,gray91
077,02,2.5, ,gray91
077,03,2.46666666666667, ,gray91
077,04,2.43333333333333, ,gray91
077,05,2.4, ,gray91
077,06,2.36666666666667, ,gray91
077,07,2.33333333333333, ,gray91
077,08,2.3, ,gray91
077,09,2.26666666666667, ,gray91
077,10,2.23333333333333, ,gray91
077,11,2.2, ,gray91
077,12,2.16666666666667, ,gray91
077,13,2.13333333333333, ,gray91
077,14,2.1, ,gray91
077,15,2.06666666666667, ,gray91
077,16,2.03333333333333, ,gray91
077,17,2, ,gray91
077,18,1.96666666666667, ,gray91
077,19,1.93333333333333, ,gray91
077,20,1.9, ,gray91
077,21,1.86666666666667, ,gray91
077,22,1.83333333333333, ,gray91
077,23,1.8, ,gray91
077,24,1.76666666666667, ,gray91
077,25,1.73333333333333, ,gray91
077,26,1.7, ,gray91
077,27,1.66666666666667, ,gray91
077,28,1.63333333333333, ,gray91
077,29,1.6, ,gray91
078,00,2.6, ,gray91
078,01,2.56666666666667, ,gray91
078,02,2.53333333333333, ,gray91
078,03,2.5, ,gray91
078,04,2.46666666666667, ,gray91
078,05,2.43333333333333, ,gray91
078,06,2.4, ,gray91
078,07,2.36666666666667, ,gray91
078,08,2.33333333333333, ,gray91
078,09,2.3, ,gray91
078,10,2.26666666666667, ,gray91
078,11,2.23333333333333, ,gray91
078,12,2.2, ,gray91
078,13,2.16666666666667, ,gray91
078,14,2.13333333333333, ,gray91
078,15,2.1, ,gray91
078,16,2.06666666666667, ,gray91
078,17,2.03333333333333, ,gray91
078,18,2, ,gray91
078,19,1.96666666666667, ,gray91
078,20,1.93333333333333, ,gray91
078,21,1.9, ,gray91
078,22,1.86666666666667, ,gray91
078,23,1.83333333333333, ,gray91
078,24,1.8, ,gray91
078,25,1.76666666666667, ,gray91
078,26,1.73333333333333, ,gray91
078,27,1.7, ,gray91
078,28,1.66666666666667, ,gray91
078,29,1.63333333333333, ,gray91
079,00,2.63333333333333, ,gray91
079,01,2.6, ,gray91
079,02,2.56666666666667, ,gray91
079,03,2.53333333333333, ,gray91
079,04,2.5, ,gray91
079,05,2.46666666666667, ,gray91
079,06,2.43333333333333, ,gray91
079,07,2.4, ,gray91
079,08,2.36666666666667, ,gray91
079,09,2.33333333333333, ,gray91
079,10,2.3, ,gray91
